track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
i threw a rock off an overpass and killed a guy,sign crushes motorist,62,0.159,0.293,11,-17.557,0,0.034,0.935,0.921,0.111,0.0911,90.908
I Think You're Alright,Jay Som,0,0.557,0.475,2,-7.971,1,0.0279,0.00249,0.178,0.629,0.417,140.129
I Think I Like When It Rains,WILLIS,2,0.622,0.471,9,-7.105,1,0.0277,0.0448,0.0,0.0957,0.278,124.455
I Think I Left the Stove On,Hotel Ugly,71,0.767,0.714,1,-6.623,0,0.0529,0.454,0.0102,0.137,0.799,139.999
I THINK,"Tyler, The Creator",74,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075
I. the worst guys (feat. Chance The Rapper),Childish Gambino,0,0.615,0.683,5,-6.496,0,0.0962,0.0573,0.0,0.0611,0.365,97.122
"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",Keith Ape,48,0.787,0.743,1,-4.206,1,0.0642,0.061,0.0,0.294,0.454,102.076
It Girl,Jason Derulo,70,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993
It Gets Better (With Time),The Internet,54,0.484,0.375,7,-8.957,1,0.364,0.687,3.29e-05,0.105,0.514,83.997
It Don't Matter (feat. Remble),DaBoii,36,0.82,0.618,4,-10.946,1,0.335,0.377,0.0,0.119,0.492,92.917
Itchi Getchi (feat. Keak Da Sneak),Young Bari,12,0.891,0.506,1,-13.45,1,0.366,0.183,0.000157,0.109,0.187,95.057
It Always Happens This Way,Toulouse,39,0.618,0.562,4,-11.569,1,0.0309,0.00378,0.000309,0.339,0.712,110.067
It Ain't Over 'Till It's Over,Haley Reinhart,0,0.615,0.276,6,-7.705,1,0.0352,0.976,3.25e-05,0.141,0.41,68.878
It Ain't Nuttin',The Herbaliser,53,0.741,0.792,1,-5.542,1,0.329,0.0551,0.0,0.317,0.797,98.52
I Suppose,Quality Control,49,0.951,0.464,11,-8.936,1,0.174,0.102,0.0,0.0825,0.192,119.959
Is There Someone Else?,The Weeknd,86,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951
is there anyone home?,Lil Darkie,47,0.481,0.509,10,-8.878,0,0.032,0.0756,0.00839,0.564,0.256,95.707
Issues,Julia Michaels,78,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145
issues,Baby Keem,54,0.833,0.542,3,-8.32,0,0.0679,0.571,0.00112,0.111,0.237,132.001
iSpy (feat. Lil Yachty),KYLE,72,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016
iSpy (feat. Kodak Black),KYLE,51,0.776,0.724,7,-4.874,1,0.216,0.455,0.0,0.109,0.677,74.987
iSpy,KYLE,0,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016
"I spoke to the devil in miami, he said everything would be fine",XXXTENTACION,64,0.348,0.197,2,-13.646,1,0.0374,0.979,0.00294,0.189,0.215,76.479
Isn't She Lovely,Stevie Wonder,0,0.485,0.82,1,-6.887,0,0.0953,0.18,0.00411,0.328,0.817,118.643
Island In The Sun,Weezer,81,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623
Is It Any Wonder?,Durand Jones & The Indications,60,0.546,0.38,2,-6.279,0,0.0291,0.633,0.593,0.0899,0.408,137.02
i see pain,kurffew,40,0.44,0.923,9,-3.696,0,0.0642,0.424,0.0157,0.263,0.226,97.435
I See Fire,Ed Sheeran,15,0.641,0.176,6,-11.692,1,0.0349,0.638,5.14e-06,0.252,0.297,76.031
I Say A Little Prayer (Glee Cast Version),Glee Cast,48,0.648,0.773,6,-7.188,0,0.0947,0.773,1.17e-05,0.111,0.544,72.471
I Say a Little Prayer,Aretha Franklin,78,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032
Isabella of Castile,STRFKR,45,0.488,0.751,10,-6.243,0,0.0343,0.00403,0.69,0.239,0.167,82.991
IRRESPONSIBLE,TOKYO’S REVENGE,3,0.931,0.503,1,-6.063,1,0.201,0.591,6.47e-05,0.0825,0.573,119.995
Irresponsible,Kiana Ledé,42,0.669,0.498,1,-6.168,0,0.0313,0.271,0.0,0.146,0.44,99.816
Irreplaceable,Beyoncé,68,0.576,0.697,10,-4.192,1,0.326,0.0286,1.15e-06,0.167,0.501,175.906
Iron Man - 2012 - Remaster,Black Sabbath,67,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587
Iris,The Goo Goo Dolls,75,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667
iridescence,Yung Bruh,0,0.407,0.57,11,-10.349,0,0.14,0.543,0.0,0.21,0.0549,119.734
I Refuse,The Curtain Society,0,0.145,0.221,2,-11.842,1,0.0332,0.946,0.792,0.154,0.0389,82.695
Ion Know Nothing (feat. Ohgeesy),Drakeo the Ruler,50,0.728,0.587,10,-8.339,0,0.367,0.0551,1.66e-06,0.194,0.359,91.96
In Your Eyes,The Weeknd,45,0.667,0.72,7,-5.349,0,0.0331,0.00255,7.89e-05,0.0753,0.705,100.021
In Your Eyes,Taska Black,3,0.488,0.644,6,-5.194,0,0.0361,0.176,9.45e-05,0.107,0.165,137.916
INVENTED IT,Baby Keem,34,0.86,0.662,7,-7.864,1,0.296,0.0374,8.64e-06,0.0742,0.482,96.013
Intruder,Lil Blood,19,0.664,0.666,4,-11.466,0,0.487,0.0494,0.0,0.269,0.595,86.903
Intro / Stronger Than Me,Amy Winehouse,52,0.875,0.481,9,-5.088,0,0.0451,0.0574,0.000453,0.0916,0.716,91.474
"Intro (Migos, Lil Yachty feat. Gucci Mane)",Quality Control,39,0.669,0.568,2,-5.472,1,0.356,0.124,0.0,0.66,0.123,137.026
"Intro (Gangin) (feat. DaBoii, Slimmy B, Yhung T.O. & Lul G)",SOB X RBE,31,0.762,0.586,2,-8.252,1,0.251,0.223,0.0,0.377,0.268,94.062
Intro,Shoreline Mafia,48,0.887,0.372,1,-10.552,1,0.488,0.108,3.69e-05,0.137,0.487,82.518
Intro,Roddy Ricch,55,0.738,0.657,3,-8.737,0,0.109,0.164,0.0,0.163,0.716,159.01
Intro,Ariana Grande,51,0.447,0.182,6,-12.439,1,0.0324,0.969,3.83e-05,0.327,0.096,89.814
Intro,Mike Sherm,30,0.805,0.673,4,-6.614,0,0.151,0.126,0.0,0.086,0.288,92.505
Intro,Brief Candles,2,0.152,0.0147,3,-14.2,1,0.0369,0.718,0.8,0.24,0.0343,98.567
Into You (feat. Tamia) - Main Mix,Fabolous,58,0.681,0.529,7,-7.897,0,0.0341,0.201,0.0,0.184,0.568,91.081
Into You,Ariana Grande,0,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12e-06,0.151,0.358,107.988
Into the Void - 2014 Remaster,Black Sabbath,55,0.401,0.544,6,-13.893,1,0.0392,0.0126,0.0448,0.145,0.513,77.17
Intolewd,Matt Maltese,77,0.759,0.203,7,-16.991,0,0.039,0.91,0.194,0.104,0.637,85.092
Intimidated (feat. H.E.R.),KAYTRANADA,73,0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009
In This Darkness [Interlude],Kg Prince,0,0.612,0.277,2,-15.24,1,0.0613,0.846,0.0164,0.117,0.204,119.992
In The Party,Flo Milli,65,0.919,0.609,9,-5.059,1,0.262,0.0096,0.0,0.124,0.418,134.992
In The Night,The Weeknd,77,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022
In the Name of Love,Martin Garrix,82,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99
In the Morning,J. Cole,0,0.44,0.671,3,-10.598,0,0.477,0.764,0.0,0.212,0.479,83.078
In the End,Linkin Park,89,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143
In The Dark,Manta,28,0.0662,0.156,3,-22.514,1,0.0584,0.732,0.945,0.125,0.061,71.049
In The Bible (with Lil Durk & Giveon),Drake,69,0.686,0.385,7,-8.35,0,0.297,0.614,0.0,0.131,0.147,143.07
In the Ayer (feat. will.I.am),Flo Rida,56,0.83,0.746,5,-6.286,0,0.0579,0.00456,0.0,0.26,0.646,125.992
In the Air,Mac Miller,0,0.663,0.417,8,-10.368,1,0.0416,0.871,0.00163,0.104,0.426,141.12
In That,P-Lo,37,0.933,0.694,2,-6.676,1,0.21,0.000692,0.00504,0.0849,0.504,95.002
Interview,Quality Control,40,0.867,0.648,10,-6.361,0,0.168,0.0287,0.0,0.11,0.35,131.99
Interstellar (with Lil Uzi Vert),NAV,51,0.844,0.791,5,-4.788,0,0.217,0.0251,0.0,0.165,0.311,104.944
Interstate 10 (feat. Future),Mustard,46,0.83,0.489,2,-7.212,1,0.343,0.167,0.0,0.204,0.0676,101.985
Internet,Post Malone,60,0.469,0.489,0,-6.071,1,0.0314,0.841,0.0,0.103,0.201,74.013
International Anthem,Flux Pavilion,27,0.577,0.919,7,-1.748,1,0.0353,0.00183,0.000544,0.09,0.436,149.938
Interlude,NAV,46,0.394,0.329,4,-12.101,0,0.0647,0.121,0.123,0.135,0.0678,104.257
i n t e r l u d e,J. Cole,0,0.604,0.668,1,-3.525,1,0.115,0.11,0.0,0.407,0.114,100.854
Intentions,Justin Bieber,72,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014
Instrumental 3,Florist,1,0.319,0.0893,9,-25.075,1,0.0377,0.965,0.878,0.0725,0.0389,136.669
Institutionalized,Kendrick Lamar,63,0.539,0.731,3,-5.085,0,0.453,0.112,1.19e-06,0.129,0.568,81.114
Instead of My Room,Charlie Burg,19,0.73,0.821,2,-3.922,1,0.101,0.0373,1.6e-06,0.327,0.79,125.18
Insomniak (feat. Rick Ross),Mac Miller,52,0.697,0.663,1,-5.594,1,0.108,0.093,0.0,0.0917,0.314,120.08
Insomnia,Takeoff,64,0.904,0.627,1,-6.186,1,0.103,0.0573,0.0,0.108,0.555,139.984
Inside Out,Duster,79,0.553,0.465,9,-9.664,1,0.0301,0.84,0.97,0.102,0.652,79.223
Inside of My Eyelids,DLG.,3,0.73,0.305,3,-13.371,0,0.492,0.677,7.24e-05,0.144,0.416,99.095
Insecure,Jazmine Sullivan,61,0.512,0.511,7,-4.412,0,0.324,0.537,0.0,0.115,0.651,88.816
Insane in the Brain - Instrumental,Cypress Hill,28,0.792,0.589,11,-9.439,1,0.0754,0.0149,0.93,0.0722,0.694,102.141
Insane in the Brain,Cypress Hill,75,0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304
Insane feat. Moon Holiday,Flume,55,0.348,0.536,5,-8.257,0,0.0454,0.0505,5.97e-05,0.121,0.0479,188.069
Insane,Summer Walker,63,0.39,0.607,3,-8.056,1,0.303,0.632,0.000162,0.138,0.347,161.625
In Pictures,Midrift,35,0.62,0.403,1,-9.207,0,0.0328,0.847,0.913,0.127,0.309,120.093
In My Room,Frank Ocean,79,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037
In My Mind,Dynoro,81,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905
In My Mind,Ookay,18,0.714,0.735,6,-4.239,0,0.192,0.022,0.00999,0.0751,0.168,147.084
In My Life - Remastered 2009,The Beatles,79,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239
In My Head,ODIE,49,0.635,0.214,0,-13.984,1,0.0295,0.79,0.00107,0.147,0.322,81.015
In My Head,Bedroom,0,0.577,0.611,9,-13.535,1,0.0323,0.168,0.92,0.106,0.177,150.91
In My Head,ktfaithful,5,0.64,0.327,8,-14.657,0,0.0833,0.707,2.07e-05,0.182,0.338,106.915
In My Head,Jason Derulo,63,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009
In My Head,Virtual Riot,42,0.708,0.713,11,-5.39,1,0.0657,0.0555,0.00389,0.32,0.264,101.999
in my head,Ariana Grande,71,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979
In My Feelings,Kehlani,50,0.556,0.723,0,-5.338,1,0.149,0.0293,0.0,0.13,0.555,110.628
In My Feelings,Drake,77,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03
In My Dreams (Cudder Anthem),Kid Cudi,48,0.65,0.417,2,-12.413,0,0.0574,0.286,3.31e-05,0.104,0.475,98.415
In My Blood,Shawn Mendes,76,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025
In My Bed,Amy Winehouse,45,0.562,0.811,10,-8.273,0,0.0599,0.129,4.17e-06,0.0675,0.706,95.54
In Love With a Girl,Gavin DeGraw,51,0.438,0.906,3,-4.8,1,0.0438,0.0191,0.0,0.373,0.684,161.905
In Love,Manta,27,0.0618,0.0981,1,-22.294,1,0.0497,0.852,0.84,0.114,0.0309,69.357
in love,EKKSTACY,47,0.292,0.159,8,-12.632,1,0.0334,0.925,0.00114,0.104,0.131,104.226
In It (feat. Latto),A$AP Ferg,48,0.833,0.571,10,-6.156,0,0.38,0.108,1.86e-05,0.18,0.906,75.043
Infrunami,Steve Lacy,86,0.826,0.299,9,-7.721,1,0.0446,0.31,0.0952,0.0758,0.215,97.012
InfoWars,Blksmiith,34,0.582,0.923,8,-5.237,0,0.097,3.68e-05,0.883,0.0814,0.733,170.025
Information Overload,Grabbitz,30,0.674,0.609,9,-6.64,1,0.0445,0.0229,4.2e-05,0.106,0.547,99.939
In Flames,Dabin,7,0.48,0.73,5,-4.352,0,0.0366,0.00841,0.0,0.103,0.295,91.988
infinity (888) - feat. Joey Bada$$,XXXTENTACION,75,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143
Infinity,Jaymes Young,84,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963
Infinity,One Direction,66,0.537,0.705,4,-6.073,1,0.0337,0.0687,0.0,0.0842,0.32,131.965
Infinite Stripes (feat. Ty Dolla $ign),Cashmere Cat,32,0.42,0.509,0,-6.456,1,0.206,0.0828,1.88e-05,0.108,0.336,183.612
Infection,NEEDLEGUTS,0,0.639,0.927,10,-2.434,0,0.479,0.00625,0.0,0.342,0.43,165.039
INFATUATION,BROCKHAMPTON,49,0.882,0.375,3,-11.342,0,0.207,0.355,7.7e-06,0.327,0.656,120.055
I Need Your Love (feat. Ellie Goulding),Calvin Harris,74,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989
i need to be alone.,girl in red,0,0.513,0.546,10,-10.384,1,0.0331,0.267,0.00333,0.235,0.584,148.031
"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]",Diddy,69,0.713,0.471,1,-7.392,0,0.483,0.421,0.0,0.0308,0.779,199.764
I Need A Dollar,Aloe Blacc,0,0.84,0.482,6,-7.116,0,0.0333,0.202,0.0,0.0873,0.957,95.498
I Need A Doctor,Dr. Dre,72,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,79,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087
INDULGE,SEBASTIAN PAUL,50,0.611,0.658,5,-7.764,0,0.275,0.0425,0.000638,0.146,0.453,146.977
Indie Pop Type Beat,Billy Marchiafava,0,0.837,0.745,0,-7.695,1,0.232,0.314,0.0,0.11,0.727,74.981
Indica Badu,Logic,63,0.742,0.72,0,-2.876,1,0.116,0.0402,0.000846,0.0839,0.97,77.011
Indian Flute,Timbland and Magoo,0,0.69,0.504,7,-11.509,1,0.267,0.242,0.124,0.836,0.815,87.958
"Independent Women, Pt. 1",Destiny's Child,67,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954
Independent (feat. Lil' Boosie and Lil' Phat),Webbie,58,0.725,0.431,1,-5.988,0,0.0707,0.00113,0.0,0.14,0.199,174.083
Independent,Webbie,40,0.725,0.418,11,-6.013,1,0.0736,0.00136,0.0,0.128,0.173,174.084
Independence Day,Elliott Smith,53,0.567,0.509,0,-10.846,1,0.031,0.449,0.0684,0.123,0.458,86.86
Indefatigable - Bonus Track,Sex Bob-Omb,48,0.222,0.946,1,-3.521,0,0.05,0.138,0.0038,0.309,0.672,170.754
In Da Club,50 Cent,77,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059
INCOMING,MC ORSEN,72,0.905,0.876,2,-5.467,1,0.0422,0.00391,0.841,0.058,0.31,124.976
Incinerate,Sonic Youth,56,0.446,0.866,8,-8.016,1,0.0342,0.0794,0.543,0.137,0.455,152.172
In Chicago,John Summit,54,0.73,0.849,2,-6.899,1,0.0378,0.00172,0.82,0.159,0.688,125.99
In Bloom,Nirvana,70,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044
INBETWEEN,LIL DUSTY G,58,0.682,0.653,6,-7.043,0,0.0988,0.138,0.0016,0.0554,0.682,92.007
In-Between,Title Fight,63,0.381,0.92,9,-5.962,1,0.0323,0.000596,0.653,0.402,0.215,107.37
In Between,WILLIS,54,0.716,0.707,1,-7.305,0,0.0402,0.25,0.553,0.109,0.545,117.992
In A Good Way,Faye Webster,74,0.587,0.286,9,-8.839,1,0.0315,0.185,0.0288,0.214,0.302,71.123
I'm Yours,Jason Mraz,80,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
IMY2 (with Kid Cudi),Drake,68,0.59,0.493,7,-8.704,0,0.0367,0.402,0.00504,0.129,0.0498,150.026
I'm With You,JVNA,38,0.405,0.705,9,-4.611,1,0.0375,0.278,5.06e-06,0.157,0.136,149.342
I'm with You,Avril Lavigne,75,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95
I Must Apologise,PinkPantheress,73,0.616,0.856,9,-6.098,1,0.0457,0.516,0.0652,0.245,0.75,157.109
I'm Trippin,Too $hort,19,0.79,0.668,11,-3.589,0,0.138,0.505,0.0,0.098,0.338,99.004
I'm The Slime,Frank Zappa,43,0.388,0.698,6,-12.709,0,0.0739,0.00228,0.413,0.193,0.833,173.004
I'm There,Summer Walker,0,0.67,0.475,9,-10.684,0,0.392,0.436,0.125,0.117,0.466,134.939
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,66,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984
I'm That Type Of Nigga,The Pharcyde,50,0.847,0.773,7,-7.365,1,0.232,0.00111,0.0,0.254,0.473,102.886
I’m Straight,Lil Baby,51,0.736,0.505,0,-10.059,1,0.294,0.0106,0.0,0.116,0.171,139.973
I'm Still Standing,Elton John,86,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808
I'm Sprung,T-Pain,0,0.722,0.329,0,-11.617,0,0.108,0.088,0.0,0.081,0.166,99.991
i'm so tired...,Lauv,4,0.576,0.736,11,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928
I'm So Sick,Flyleaf,70,0.429,0.96,10,-4.261,1,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932
I'm Sorry,Lil Uzi Vert,49,0.858,0.547,1,-5.822,1,0.29,0.213,0.0,0.104,0.303,128.02
I'm so Groovy,Future,58,0.938,0.478,1,-9.739,1,0.265,0.0418,0.00884,0.0801,0.386,138.059
I'm So Excited,The Pointer Sisters,75,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348
#ImSippinTeaInYoHood,XXXTENTACION,65,0.668,0.873,9,-4.556,1,0.215,0.0967,0.000275,0.239,0.455,146.006
I'm Shinin' - Main Version - Explicit,The Pack,29,0.857,0.634,2,-4.842,1,0.063,0.00736,7.12e-05,0.0752,0.177,110.008
I'm Scared (feat. 21 Savage & Doe Boy),Young Thug,51,0.909,0.414,1,-7.316,1,0.3,0.00333,3.4e-06,0.114,0.138,146.004
I'm Real - Murder Remix,Jennifer Lopez,0,0.735,0.58,4,-7.555,0,0.115,0.368,0.0,0.0671,0.525,83.447
I'm Real - Murder Remix,Ja Rule,0,0.706,0.624,11,-5.978,0,0.13,0.412,0.0,0.139,0.563,83.506
I’m Ready (with Demi Lovato),Sam Smith,57,0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-05,0.282,0.152,155.051
Improvement,Manta,25,0.438,0.344,0,-13.004,1,0.0397,0.992,0.91,0.102,0.0686,105.021
Impossible - Main,Shontelle,0,0.599,0.624,8,-3.631,1,0.0343,0.385,0.0,0.125,0.539,90.034
Impossible,Clairo,55,0.432,0.615,0,-11.79,1,0.0494,0.255,0.00619,0.128,0.55,99.574
Impossible,Shontelle,2,0.599,0.624,8,-3.631,1,0.0343,0.385,0.0,0.125,0.539,90.034
IMPORTED (with 6LACK),Jessie Reyez,25,0.712,0.606,7,-4.262,1,0.0518,0.246,1.19e-06,0.109,0.329,111.089
Imperfect Girl,ThxSoMch,63,0.765,0.792,3,-6.579,0,0.0457,0.305,0.000185,0.219,0.609,117.712
IMPERFECT,Lil Darkie,46,0.633,0.376,3,-6.905,1,0.0433,0.823,0.0,0.108,0.949,178.143
Impatient,Jeremih,67,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007
I'm On One,DJ Khaled,45,0.428,0.819,7,-3.448,1,0.307,0.0512,1.2e-06,0.196,0.429,149.926
I'm Not The Only One,Sam Smith,27,0.688,0.474,5,-5.894,1,0.0344,0.49,4.48e-06,0.0846,0.482,81.976
I'm Not the Boy I Used to Be,Jye,0,0.585,0.185,4,-14.223,1,0.034,0.912,0.00303,0.234,0.0483,118.899
I'm Not Real,Mac Miller,0,0.474,0.688,1,-6.047,1,0.184,0.401,0.0,0.657,0.741,152.087
I'm Not In Your Mind,King Gizzard & The Lizard Wizard,0,0.317,0.739,6,-6.197,0,0.0479,0.000414,0.839,0.0931,0.531,91.535
I'm Not Human,XXXTENTACION,62,0.507,0.347,9,-5.887,0,0.0298,0.683,1e-06,0.151,0.0565,114.18
"I'm Not Crazy, Life Is (feat. Chance The Rapper, Kodak Black)",2 Chainz,34,0.637,0.639,0,-5.834,1,0.179,0.148,0.0,0.115,0.345,75.489
"I'm Not a Girl, Not Yet a Woman",Britney Spears,63,0.534,0.543,3,-6.857,1,0.0245,0.579,0.0,0.112,0.418,78.996
I'm No Magician,Vincent,0,0.811,0.58,0,-6.732,1,0.0373,0.642,3.26e-05,0.14,0.71,125.977
I'm N Luv (Wit a Stripper) (feat. Mike Jones),T-Pain,0,0.731,0.368,8,-10.38,1,0.0688,0.00544,0.0,0.193,0.512,145.171
Immortal,J. Cole,65,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039
Immortal,Kid Cudi,52,0.581,0.925,0,-1.99,1,0.455,0.168,6.51e-06,0.49,0.515,84.921
Immigrant Song - Remaster,Led Zeppelin,81,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937
Imma Dog,Shawn Eff,0,0.815,0.616,2,-8.661,1,0.106,0.176,0.0,0.142,0.363,105.059
Imma Be,Black Eyed Peas,0,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035
I'm Lost,Duster,43,0.259,0.631,7,-9.228,1,0.0398,6.27e-06,0.7,0.311,0.253,185.221
I'm Like A Bird,Nelly Furtado,26,0.62,0.601,10,-5.138,1,0.0373,0.133,5.41e-06,0.214,0.625,89.642
I'm Legit,Nicki Minaj,54,0.859,0.746,9,-3.014,1,0.0663,0.0301,0.000877,0.169,0.543,75.002
I'm In Miami Bitch,LMFAO,49,0.944,0.477,6,-7.331,0,0.33,0.00311,6.81e-05,0.109,0.737,127.965
I'm In Love With You,The 1975,73,0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008
"I'm Good Luv, Enjoy.",Aaron May,78,0.891,0.586,11,-4.665,1,0.121,0.0833,0.0,0.213,0.954,130.012
I'm Good,The Mowgli's,58,0.612,0.921,0,-5.338,1,0.0705,0.0115,0.0,0.166,0.674,96.042
i'm gonna tell my therapist on you,Pinkshift,55,0.408,0.904,8,-4.29,1,0.0499,0.000318,0.274,0.0634,0.4,95.03
I'm Gonna Be,Post Malone,67,0.746,0.559,5,-4.008,1,0.0316,0.703,0.0,0.148,0.368,117.943
im going to do it,miserable teens club,47,0.146,0.158,7,-27.142,1,0.0405,0.968,0.756,0.487,0.174,74.37
I'm Glad I'm Alive,Take Care,39,0.299,0.175,9,-15.032,1,0.0304,0.432,0.925,0.111,0.0805,150.097
i met sarah in the bathroom,awfultune,74,0.675,0.408,0,-10.861,1,0.142,0.901,0.000714,0.16,0.229,90.111
i'm dying & no one seems to care,Saveroku,39,0.515,0.401,6,-9.228,1,0.0275,0.298,0.774,0.15,0.0984,149.91
im coming,Yung Bruh,2,0.579,0.277,7,-10.464,1,0.064,0.000202,0.00262,0.121,0.17,113.105
I'm A Thug Pt. 2,YG,41,0.634,0.553,1,-7.539,1,0.377,0.0539,0.0,0.65,0.641,201.911
I'm a Slave 4 U,Britney Spears,72,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027
I'm a Mess,Ed Sheeran,64,0.697,0.377,3,-7.755,1,0.0397,0.556,0.0,0.0999,0.336,138.754
Imagine - Remastered 2010,John Lennon,80,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752
Imagine,Doja Cat,48,0.82,0.656,8,-5.537,0,0.0399,0.209,0.0339,0.124,0.698,143.059
Imagine,yvngxchris,55,0.691,0.643,5,-7.714,1,0.187,0.661,0.0,0.189,0.309,120.009
imagine,Ariana Grande,69,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52
i'm a failure.,Perry Maysun,15,0.407,0.681,5,-8.275,0,0.179,0.749,4.04e-06,0.283,0.558,143.779
Ima Boy,Mike Sherm,36,0.539,0.65,4,-7.492,0,0.0428,0.0709,0.00673,0.119,0.223,96.996
ILY x11,dandelion hands,41,0.718,0.192,6,-20.504,1,0.035,0.922,0.945,0.111,0.0825,82.731
ILYSB,LANY,69,0.636,0.623,5,-7.016,1,0.0603,0.468,0.00453,0.351,0.389,100.026
I LUv My CLiQuE LiKe KaNyE WeSt,XXXTENTACION,54,0.786,0.884,0,-0.899,1,0.204,0.0362,4.33e-06,0.161,0.24,120.011
I Love You So,The Walters,89,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977
I LOVE YOU HOE (w/ 9lives),Odetari,84,0.477,0.565,1,-8.3,1,0.0334,0.000195,0.0011,0.193,0.0399,151.928
I Love You.,Kaivon,50,0.56,0.746,2,-2.566,0,0.0486,0.0112,0.0776,0.0999,0.0387,113.966
I Love You,Dbangz,29,0.82,0.521,1,-7.738,1,0.322,0.0662,0.0,0.17,0.347,133.978
i love you,Billie Eilish,81,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446
I Love The Dough (feat. Jay-Z & Angela Winbush),The Notorious B.I.G.,0,0.827,0.627,6,-9.011,1,0.311,0.15,0.0,0.217,0.61,99.108
I Love My Squad,Iamsu!,0,0.777,0.523,10,-7.057,0,0.042,0.0134,0.0635,0.113,0.262,95.998
I Love It (& Lil Pump),Kanye West,74,0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053
